state,county,current_votes,total_votes,percent
Massachusetts,Heath,468,468,100
Massachusetts,Leverett,1386,1386,100
Massachusetts,Leyden,502,502,100
Massachusetts,Monroe,60,60,100
Massachusetts,Montague,4898,4898,100
Massachusetts,New Salem,681,681,100
Massachusetts,Northfield,1855,1855,100
Massachusetts,Orange,3800,3800,100
Massachusetts,Rowe,267,267,100
Massachusetts,Shelburne,1174,1174,100
Massachusetts,Shutesbury,1330,1330,100
Massachusetts,Sunderland,2050,2050,100
Massachusetts,Warwick,523,523,100
Massachusetts,Wendell,614,614,100
Massachusetts,Whately,1107,1107,100
Massachusetts,Agawam,16185,16185,100
Massachusetts,Blandford,775,775,100
Massachusetts,Brimfield,2314,2314,100
Massachusetts,Chester,744,744,100
Massachusetts,Chicopee,25795,25795,100
Massachusetts,East Longmeadow,10122,10122,100
Massachusetts,Granville,990,990,100
Massachusetts,Hampden,3339,3323,95
Massachusetts,Holland,1545,1545,100
Massachusetts,Holyoke,16313,16313,100
Massachusetts,Longmeadow,10395,10395,100
Massachusetts,Ludlow,11384,11384,100
Massachusetts,Monson,5175,5175,100
Massachusetts,Montgomery,564,564,100
Massachusetts,Palmer,6503,6503,100
Massachusetts,Russell,919,919,100
Massachusetts,Southwick,5732,5732,100
Massachusetts,Springfield,54373,54373,100
Massachusetts,Tolland,328,328,100
Massachusetts,Wales,1087,1087,100
Massachusetts,Westfield,20685,20685,100
Massachusetts,West Springfield,13513,13513,100
Massachusetts,Wilbraham,9397,9397,100
Massachusetts,Amherst,11871,11871,100
Massachusetts,Belchertown,9609,9609,100
Massachusetts,Chesterfield,822,822,100
Massachusetts,Cummington,591,591,100
Massachusetts,Easthampton,10592,10592,100
Massachusetts,Goshen,672,672,100
Massachusetts,Granby,3956,3956,100
Massachusetts,Hadley,3493,3493,100
Massachusetts,Hatfield,2313,2313,100
Massachusetts,Huntington,1217,1217,100
Massachusetts,Middlefield,334,334,100
Massachusetts,Northampton,17925,17925,100
Massachusetts,Pelham,925,925,100
Massachusetts,Plainfield,443,443,100
Massachusetts,Southampton,4194,4194,100
Massachusetts,South Hadley,10059,10059,100
Massachusetts,Ware,4951,4951,100
Massachusetts,Westhampton,1195,1195,100
Massachusetts,Williamsburg,1822,1822,100
Massachusetts,Worthington,870,870,100
Massachusetts,Acton,13927,13927,100
Massachusetts,Arlington,28551,28551,100
Massachusetts,Ashby,2023,2023,100
Massachusetts,Ashland,10444,10444,100
Massachusetts,Ayer,4625,4625,100
Massachusetts,Bedford,8859,8739,95
Massachusetts,Belmont,15356,15356,100
Massachusetts,Billerica,24644,24644,100
Massachusetts,Boxborough,3402,3402,100
Massachusetts,Burlington,15346,15346,100
Massachusetts,Cambridge,54795,54795,100
Massachusetts,Carlisle,3638,3638,100
Massachusetts,Chelmsford,22349,22349,100
Massachusetts,Concord,12311,12311,100
Massachusetts,Dracut,17845,17845,100
Massachusetts,Dunstable,2173,2173,100
Massachusetts,Everett,14817,14817,100
Massachusetts,Framingham,32048,32048,100
Massachusetts,Groton,7285,7285,100
Massachusetts,Holliston,9617,9617,100
Massachusetts,Hopkinton,10296,10296,100
Massachusetts,Hudson,11583,11583,100
Massachusetts,Lexington,20048,20048,100
Massachusetts,Lincoln,4271,4271,100
Massachusetts,Littleton,6691,6691,100
Massachusetts,Lowell,38681,38681,100
Massachusetts,Malden,25623,25623,100
Massachusetts,Marlborough,19143,19143,100
Massachusetts,Maynard,6786,6786,100
Massachusetts,Medford,31713,31713,100
Massachusetts,Melrose,18241,18241,100
Massachusetts,Natick,21776,21914,95
Massachusetts,Newton,50295,50295,100
Massachusetts,North Reading,9930,9930,100
Massachusetts,Pepperell,7307,7307,100
Massachusetts,Reading,16952,16952,100
Massachusetts,Sherborn,2963,2963,100
Massachusetts,Shirley,3700,3700,100
Massachusetts,Somerville,42200,42200,100
Massachusetts,Stoneham,14322,14322,100
Massachusetts,Stow,4964,4964,100
Massachusetts,Sudbury,12354,12354,100
Massachusetts,Tewksbury,19137,19137,100
Massachusetts,Townsend,5476,5476,100
Massachusetts,Tyngsborough,7545,7545,100
Massachusetts,Wakefield,16623,16623,100
Massachusetts,Waltham,28896,28896,100
Massachusetts,Watertown,19227,19227,100
Massachusetts,Wayland,9302,9302,100
Massachusetts,Westford,15298,15298,100
Massachusetts,Weston,7085,7085,100
Massachusetts,Wilmington,14806,14806,100
Massachusetts,Winchester,13870,13870,100
Massachusetts,Woburn,22418,22418,100
Massachusetts,Nantucket,7306,7306,100
Massachusetts,Avon,2697,2697,100
Massachusetts,Bellingham,9889,9889,100
Massachusetts,Braintree,21795,21795,100
Massachusetts,Brookline,31084,31084,100
Massachusetts,Canton,14485,14485,100
Massachusetts,Cohasset,5669,5669,100
Massachusetts,Dedham,15867,15894,95
Massachusetts,Dover,4023,4023,100
Massachusetts,Foxborough,11346,11346,100
Massachusetts,Franklin,20346,20346,100
Massachusetts,Holbrook,6213,6213,100
Massachusetts,Medfield,8211,8211,100
Massachusetts,Medway,8416,8416,100
Massachusetts,Millis,5639,5639,100
Massachusetts,Milton,17654,17314,95
Massachusetts,Needham,20113,20113,100
Massachusetts,Norfolk,6853,6853,100
Massachusetts,Norwood,17453,17453,100
Massachusetts,Plainville,5823,5823,100
Massachusetts,Quincy,45793,45793,100
Massachusetts,Randolph,17455,17455,100
Massachusetts,Sharon,11617,11617,100
Massachusetts,Stoughton,15623,15623,100
Massachusetts,Walpole,16166,16166,100
Massachusetts,Wellesley,16342,16342,100
Massachusetts,Westwood,10545,10545,100
Massachusetts,Weymouth,32827,32827,100
Massachusetts,Wrentham,7807,7807,100
Massachusetts,Abington,9660,9660,100
Massachusetts,Bridgewater,14616,14616,100
Massachusetts,Brockton,38712,38712,100
Massachusetts,Carver,6961,6961,100
Massachusetts,Duxbury,11219,11219,100
Massachusetts,East Bridgewater,8767,8767,100
Massachusetts,Halifax,4874,4874,100
Massachusetts,Hanover,9652,9652,100
Massachusetts,Hanson,6741,6741,100
Massachusetts,Hingham,16229,16229,100
Massachusetts,Hull,7080,7080,100
Massachusetts,Kingston,8520,8520,100
Massachusetts,Lakeville,7323,7323,100
Massachusetts,Marion,3696,3696,100
Massachusetts,Marshfield,17482,17482,100
Massachusetts,Mattapoisett,4697,4697,100
Massachusetts,Middleborough,13857,13857,100
Massachusetts,Norwell,7386,7386,100
Massachusetts,Pembroke,11753,11753,100
Massachusetts,Plymouth,37336,37336,100
Massachusetts,Plympton,1918,1918,100
Massachusetts,Rochester,3833,3833,100
Massachusetts,Rockland,9994,9994,100
Massachusetts,Scituate,13530,13530,100
Massachusetts,Wareham,12726,12726,100
Massachusetts,West Bridgewater,4625,4625,100
Massachusetts,Whitman,8629,8629,100
Massachusetts,Boston,293796,293796,100
Massachusetts,Chelsea,10524,10524,100
Massachusetts,Revere,20890,20890,100
Massachusetts,Winthrop,10252,10252,100
Massachusetts,Ashburnham,3827,3827,100
Massachusetts,Athol,5502,5502,100
Massachusetts,Auburn,10201,10201,100
Massachusetts,Barre,3157,3157,100
Massachusetts,Berlin,2265,2265,100
Massachusetts,Blackstone,5135,5135,100
Massachusetts,Bolton,3762,3762,100
Massachusetts,Boylston,3304,3304,100
Massachusetts,Brookfield,2054,2054,100
Massachusetts,Charlton,8122,8122,100
Massachusetts,Clinton,7826,7826,100
Massachusetts,Douglas,5534,5534,100
Massachusetts,Dudley,6092,6092,100
Massachusetts,East Brookfield,1365,1365,100
Massachusetts,Fitchburg,16509,16509,100
Massachusetts,Gardner,9444,9444,100
Massachusetts,Grafton,11453,11453,100
Massachusetts,Hardwick,1529,1529,100
Massachusetts,Harvard,4129,4129,100
Massachusetts,Holden,12654,12654,100
Massachusetts,Hopedale,3775,3775,100
Massachusetts,Hubbardston,2927,2927,100
Massachusetts,Lancaster,4354,4354,100
Massachusetts,Leicester,6415,6415,100
Massachusetts,Leominster,21525,21766,95
Massachusetts,Lunenburg,7192,7192,100
Massachusetts,Mendon,3944,3944,100
Massachusetts,Milford,14580,14580,100
Massachusetts,Millbury,8162,8162,100
Massachusetts,Millville,1848,1848,100
Massachusetts,New Braintree,671,671,100
Massachusetts,Northborough,9687,9687,100
Massachusetts,Northbridge,9228,9228,100
Massachusetts,North Brookfield,2715,2715,100
Massachusetts,Oakham,1257,1257,100
Massachusetts,Oxford,7574,7574,100
Massachusetts,Paxton,2962,2962,100
Massachusetts,Petersham,872,872,100
Massachusetts,Phillipston,1094,1094,100
Massachusetts,Princeton,2575,2575,100
Massachusetts,Royalston,787,787,100
Massachusetts,Rutland,5675,5675,100
Massachusetts,Shrewsbury,21131,21131,100
Massachusetts,Southborough,6665,6665,100
Massachusetts,Southbridge,7261,7261,100
Massachusetts,Spencer,6412,6412,100
Massachusetts,Sterling,5451,5451,100
Massachusetts,Sturbridge,6093,6093,100
Massachusetts,Sutton,6318,6156,95
Massachusetts,Templeton,4495,4495,100
Massachusetts,Upton,5300,5300,100
Massachusetts,Uxbridge,8727,8727,100
Massachusetts,Warren,2599,2599,100
Massachusetts,Webster,8298,8298,100
Massachusetts,Westborough,10636,10636,100
Massachusetts,West Boylston,4802,4802,100
Massachusetts,West Brookfield,2327,2327,100
Massachusetts,Westminster,5294,5294,100
Massachusetts,Winchendon,5152,5152,100
Massachusetts,Worcester,71370,71370,100
Michigan,Alcona County,7064,7064,100
Michigan,Alger County,5128,5128,100
Michigan,Allegan County,67094,67094,100
Michigan,Alpena County,16969,16969,100
Michigan,Antrim County,15949,15949,100
Michigan,Arenac County,8831,8831,100
Michigan,Baraga County,4038,4038,100
Michigan,Barry County,35905,35905,100
Michigan,Bay County,60255,60255,100
Michigan,Benzie County,12262,12262,100
Michigan,Berrien County,82391,82391,100
Michigan,Branch County,20536,20536,100
Michigan,Calhoun County,66281,66281,100
Michigan,Cass County,26216,26216,100
Michigan,Charlevoix County,17000,17000,100
Michigan,Cheboygan County,15868,15868,100
Michigan,Chippewa County,17642,17642,100
Michigan,Clare County,16281,16281,100
Michigan,Clinton County,47927,47927,100
Michigan,Crawford County,7861,7861,100
Michigan,Delta County,21151,21151,100
Michigan,Dickinson County,14589,14589,100
Michigan,Eaton County,64327,64327,100
Michigan,Emmet County,22177,22177,100
Michigan,Genesee County,221360,221360,100
Michigan,Gladwin County,14603,14603,100
Michigan,Gogebic County,8266,8266,100
Michigan,Grand Traverse County,60236,60236,100
Michigan,Gratiot County,19127,19127,100
Michigan,Hillsdale County,23302,23302,100
Michigan,Houghton County,18501,18501,100
Michigan,Huron County,18437,18437,100
Michigan,Ingham County,144550,144550,100
Michigan,Ionia County,32209,32209,100
Michigan,Iosco County,15363,15363,100
Michigan,Iron County,6789,6789,100
Michigan,Isabella County,29421,29421,100
Michigan,Jackson County,80861,80861,100
Michigan,Kalamazoo County,143414,143414,100
Michigan,Kalkaska County,10631,10631,100
Michigan,Kent County,361048,361048,100
Michigan,Keweenaw County,1557,1557,100
Michigan,Lake County,6323,6323,100
Michigan,Lapeer County,52650,52650,100
Michigan,Leelanau County,16900,16900,100
Michigan,Lenawee County,53375,53375,100
Michigan,Livingston County,127197,127197,100
Michigan,Luce County,3001,3001,100
Michigan,Mackinac County,7015,7015,100
Michigan,Macomb County,494256,494256,100
Michigan,Manistee County,14655,14655,100
Michigan,Marquette County,37462,37462,100
Michigan,Mason County,17254,17254,100
Michigan,Mecosta County,21049,21049,100
Michigan,Menominee County,12607,12607,100
Michigan,Midland County,49088,49088,100
Michigan,Missaukee County,8755,8755,100
Michigan,Monroe County,87148,87148,100
Michigan,Montcalm County,32100,32100,100
Michigan,Montmorency County,5859,5859,100
Michigan,Muskegon County,92444,92444,100
Michigan,Newaygo County,27161,27161,100
Michigan,Oakland County,770351,770351,100
Michigan,Oceana County,14062,14062,100
Michigan,Ogemaw County,11907,11907,100
Michigan,Ontonagon County,3804,3804,100
Michigan,Osceola County,12329,12329,100
Michigan,Oscoda County,4874,4874,100
Michigan,Otsego County,14757,14757,100
Michigan,Ottawa County,168713,168713,100
Michigan,Presque Isle County,8344,8344,100
Michigan,Roscommon County,15018,15018,100
Michigan,Saginaw County,103349,103349,100
Michigan,St. Clair County,92064,92064,100
Michigan,St. Joseph County,27936,27936,100
Michigan,Sanilac County,22446,22446,100
Michigan,Schoolcraft County,4745,4745,100
Michigan,Shiawassee County,39224,39224,100
Michigan,Tuscola County,29445,29445,100
Michigan,Van Buren County,39066,39066,100
Michigan,Washtenaw County,216418,216418,100
Michigan,Wayne County,872469,872469,100
Michigan,Wexford County,18265,18265,100
Minnesota,Aitkin County,10025,10025,100
Minnesota,Anoka County,211132,211132,100
Minnesota,Becker County,19401,19025,99
Minnesota,Beltrami County,24189,25461,95
Minnesota,Benton County,22260,22088,95
Minnesota,Big Stone County,2974,2987,95
Minnesota,Blue Earth County,36051,39485,91
Minnesota,Brown County,14635,14847,95
Minnesota,Carlton County,20369,20361,99
Minnesota,Carver County,66361,65382,99
Minnesota,Cass County,18289,17708,95
Minnesota,Chippewa County,6611,6655,95
Minnesota,Chisago County,34570,33288,95
Minnesota,Clay County,32239,34102,95
Minnesota,Clearwater County,4708,4556,95
Minnesota,Cook County,3806,3644,95
Minnesota,Cottonwood County,6107,6440,95
Minnesota,Crow Wing County,40173,39471,95
Minnesota,Dakota County,262259,268470,95
Minnesota,Dodge County,12187,11733,95
Minnesota,Douglas County,24165,25271,95
Minnesota,Faribault County,7914,8223,95
Minnesota,Fillmore County,12141,12174,95
Minnesota,Freeborn County,16818,17800,94
Minnesota,Goodhue County,28636,29832,95
Minnesota,Grant County,3654,3728,95
Minnesota,Hennepin County,755969,788773,95
Minnesota,Houston County,11440,11678,95
Minnesota,Hubbard County,12965,13346,95
Minnesota,Isanti County,24235,22477,95
Minnesota,Itasca County,26561,25925,99
Minnesota,Jackson County,5819,6039,95
Minnesota,Kanabec County,9242,8745,95
Minnesota,Kandiyohi County,23367,23977,95
Minnesota,Kittson County,2639,2627,99
Minnesota,Koochiching County,6922,6879,95
Minnesota,Lac qui Parle County,4040,4266,95
Minnesota,Lake County,7202,7885,91
Minnesota,Lake of the Woods County,2408,2407,95
Minnesota,Le Sueur County,16818,16486,95
Minnesota,Lincoln County,3115,3343,93
Minnesota,Lyon County,12893,12877,99
Minnesota,McLeod County,20933,20114,95
Minnesota,Mahnomen County,2304,2302,99
Minnesota,Marshall County,5113,5171,95
Minnesota,Martin County,11009,11686,94
Minnesota,Meeker County,13529,13136,95
Minnesota,Mille Lacs County,14689,462,99
Minnesota,Morrison County,19558,18838,95
Minnesota,Mower County,19345,20341,95
Minnesota,Murray County,4896,5103,95
Minnesota,Nicollet County,19125,21211,90
Minnesota,Nobles County,8715,8708,99
Minnesota,Norman County,3441,3500,95
Minnesota,Olmsted County,91385,92950,95
Minnesota,Otter Tail County,36399,37700,95
Minnesota,Pennington County,7277,7181,95
Minnesota,Pine County,16001,14871,95
Minnesota,Pipestone County,4940,4930,99
Minnesota,Polk County,15594,16294,95
Minnesota,Pope County,7022,6959,95
Minnesota,Ramsey County,295977,322228,92
Minnesota,Red Lake County,2196,2022,99
Minnesota,Redwood County,8284,8274,99
Minnesota,Renville County,8128,8115,99
Minnesota,Rice County,35686,37634,95
Minnesota,Rock County,5240,5134,99
Minnesota,Roseau County,8421,8347,95
Minnesota,St. Louis County,119531,133513,90
Minnesota,Scott County,87965,87034,95
Minnesota,Sherburne County,55612,56008,95
Minnesota,Sibley County,8452,8326,95
Minnesota,Stearns County,84835,92327,92
Minnesota,Steele County,21128,22248,95
Minnesota,Stevens County,5085,5060,99
Minnesota,Swift County,5193,5441,95
Minnesota,Todd County,13257,12827,95
Minnesota,Traverse County,1864,1977,94
Minnesota,Wabasha County,13123,13030,95
Minnesota,Wadena County,7677,7416,95
Minnesota,Waseca County,10389,10383,99
Minnesota,Washington County,166786,167313,95
Minnesota,Watonwan County,5201,5470,95
Minnesota,Wilkin County,3430,3544,95
Minnesota,Winona County,27173,31439,86
Minnesota,Wright County,82426,80757,95
Minnesota,Yellow Medicine County,5528,5773,95
Mississippi,Adams County,13759,12268,99
Mississippi,Alcorn County,15813,15811,100
Mississippi,Amite County,7207,7207,100
Mississippi,Attala County,8832,8832,100
Mississippi,Benton County,4292,4292,100
Mississippi,Bolivar County,13755,13755,100
Mississippi,Calhoun County,6595,6595,100
Mississippi,Carroll County,5705,5874,95
Mississippi,Chickasaw County,8148,8160,100
Mississippi,Choctaw County,4225,4225,100
Mississippi,Claiborne County,4453,4489,100
Mississippi,Clarke County,8347,8348,100
Mississippi,Clay County,10206,10296,100
Mississippi,Coahoma County,8507,8660,100
Mississippi,Copiah County,12897,12915,100
Mississippi,Covington County,9371,9382,100
Mississippi,DeSoto County,76248,76248,100
Mississippi,Forrest County,31725,31726,100
Mississippi,Franklin County,4464,4464,100
Mississippi,George County,11064,11064,100
Mississippi,Greene County,5816,5816,100
Mississippi,Grenada County,10919,11112,95
Mississippi,Hancock County,20957,20957,100
Mississippi,Harrison County,75865,75865,100
Mississippi,Hinds County,100191,117140,86
Mississippi,Holmes County,8115,6542,99
Mississippi,Humphreys County,4189,4189,100
Mississippi,Issaquena County,676,682,100
Mississippi,Itawamba County,10826,10826,100
Mississippi,Jackson County,54623,54623,100
Mississippi,Jasper County,8742,8754,100
Mississippi,Jefferson County,3911,3916,100
Mississippi,Jefferson Davis County,6213,6213,100
Mississippi,Jones County,30091,30091,100
Mississippi,Kemper County,4732,4732,100
Mississippi,Lafayette County,23481,23481,100
Mississippi,Lamar County,28526,28526,100
Mississippi,Lauderdale County,31266,31266,100
Mississippi,Lawrence County,6617,6547,99
Mississippi,Leake County,9204,9209,100
Mississippi,Lee County,37003,38837,95
Mississippi,Leflore County,10893,8181,99
Mississippi,Lincoln County,16818,16818,100
Mississippi,Lowndes County,27274,27273,100
Mississippi,Madison County,56335,56335,100
Mississippi,Marion County,12194,12194,100
Mississippi,Marshall County,15830,15830,100
Mississippi,Monroe County,17279,17280,100
Mississippi,Montgomery County,5078,5091,100
Mississippi,Neshoba County,11720,11720,100
Mississippi,Newton County,10189,10189,100
Mississippi,Noxubee County,5341,5341,100
Mississippi,Oktibbeha County,19812,19812,100
Mississippi,Panola County,15635,15635,100
Mississippi,Pearl River County,24056,24056,100
Mississippi,Perry County,5922,5922,100
Mississippi,Pike County,17360,17362,100
Mississippi,Pontotoc County,14377,14377,100
Mississippi,Prentiss County,10661,10588,100
Mississippi,Quitman County,3229,3238,100
Mississippi,Rankin County,70655,70655,100
Mississippi,Scott County,10744,10744,100
Mississippi,Sharkey County,2183,2183,100
Mississippi,Simpson County,11820,11825,100
Mississippi,Smith County,8327,8327,100
Mississippi,Stone County,7878,7878,100
Mississippi,Sunflower County,9683,9685,100
Mississippi,Tallahatchie County,5691,5691,100
Mississippi,Tate County,13101,13101,100
Mississippi,Tippah County,10102,10102,100
Mississippi,Tishomingo County,9147,9147,100
Mississippi,Tunica County,3565,3573,100
Mississippi,Union County,12683,12683,100
Mississippi,Walthall County,7122,7402,95
Mississippi,Warren County,21056,21056,100
Mississippi,Washington County,18025,16820,95
Mississippi,Wayne County,10066,10087,100
Mississippi,Webster County,5402,5402,100
Mississippi,Wilkinson County,4130,4130,100
Mississippi,Winston County,9244,9266,100
Mississippi,Yalobusha County,6538,6538,100
Mississippi,Yazoo County,10441,10441,100
Missouri,Adair County,10336,10336,100
Missouri,Andrew County,9752,9752,100
Missouri,Atchison County,2814,2814,100
Missouri,Audrain County,10656,10656,100
Missouri,Barry County,15598,15598,100
Missouri,Barton County,6077,6077,100
Missouri,Bates County,8416,8416,100
Missouri,Benton County,10476,10476,100
Missouri,Bollinger County,5983,5983,100
Missouri,Boone County,91168,91168,100
Missouri,Buchanan County,36598,36598,100
Missouri,Butler County,18141,18141,100
Missouri,Caldwell County,4682,4695,100
Missouri,Callaway County,21144,21144,100
Missouri,Camden County,24812,24812,100
Missouri,Cape Girardeau County,40328,40328,100
Missouri,Carroll County,4532,4532,100
Missouri,Carter County,2897,2897,100
Missouri,Cass County,57408,57408,100
Missouri,Cedar County,7044,7044,100
Missouri,Chariton County,4077,4077,100
Missouri,Christian County,46839,46839,100
Missouri,Clark County,3394,3394,100
Missouri,Clay County,126569,126569,100
Missouri,Clinton County,10888,10888,100
Missouri,Cole County,39529,39573,100
Missouri,Cooper County,8693,8693,100
Missouri,Crawford County,10973,10973,100
Missouri,Dade County,4119,4119,100
Missouri,Dallas County,8104,8104,100
Missouri,Daviess County,3911,3911,100
Missouri,DeKalb County,4843,4843,100
Missouri,Dent County,7142,7142,100
Missouri,Douglas County,7000,7000,100
Missouri,Dunklin County,10419,10419,100
Missouri,Franklin County,53685,53685,100
Missouri,Gasconade County,7923,7923,100
Missouri,Gentry County,3237,3237,100
Missouri,Greene County,141800,141800,100
Missouri,Grundy County,4437,4437,100
Missouri,Harrison County,3826,3826,100
Missouri,Henry County,10788,10788,100
Missouri,Hickory County,5080,5080,100
Missouri,Holt County,2343,2344,100
Missouri,Howard County,5092,5091,100
Missouri,Howell County,18650,18648,100
Missouri,Iron County,4592,4592,100
Missouri,Jackson County,333063,334055,100
Missouri,Jasper County,52352,52352,100
Missouri,Jefferson County,116688,116672,100
Missouri,Johnson County,23123,23123,100
Missouri,Knox County,1854,1856,100
Missouri,Laclede County,16793,16792,100
Missouri,Lafayette County,17055,17052,100
Missouri,Lawrence County,17905,17909,100
Missouri,Lewis County,4609,4609,100
Missouri,Lincoln County,29018,29017,100
Missouri,Linn County,5726,5886,95
Missouri,Livingston County,6758,6757,100
Missouri,McDonald County,9053,9052,100
Missouri,Macon County,7836,7836,100
Missouri,Madison County,5676,5676,100
Missouri,Maries County,4771,4772,100
Missouri,Marion County,13348,13348,100
Missouri,Mercer County,1779,1779,100
Missouri,Miller County,12382,12380,100
Missouri,Mississippi County,4756,4756,100
Missouri,Moniteau County,7157,7157,100
Missouri,Monroe County,4483,4483,100
Missouri,Montgomery County,5772,5772,100
Missouri,Morgan County,9487,9487,100
Missouri,New Madrid County,7250,7248,100
Missouri,Newton County,28405,28392,100
Missouri,Nodaway County,9893,9888,100
Missouri,Oregon County,4739,4742,100
Missouri,Osage County,7539,7539,100
Missouri,Ozark County,4864,4870,100
Missouri,Pemiscot County,5735,5735,100
Missouri,Perry County,9447,9447,100
Missouri,Pettis County,19097,19096,100
Missouri,Phelps County,19568,19557,100
Missouri,Pike County,7695,7695,100
Missouri,Platte County,57270,58404,100
Missouri,Polk County,15064,15072,100
Missouri,Pulaski County,14414,14414,100
Missouri,Putnam County,2361,2361,100
Missouri,Ralls County,5662,5662,100
Missouri,Randolph County,10744,10742,100
Missouri,Ray County,11649,11651,100
Missouri,Reynolds County,3298,3298,100
Missouri,Ripley County,5717,5717,100
Missouri,St. Charles County,222017,221992,100
Missouri,St. Clair County,4974,5172,100
Missouri,Ste. Genevieve County,9484,9484,100
Missouri,St. Francois County,28001,28001,100
Missouri,St. Louis County,536446,536446,100
Missouri,Saline County,9519,9519,100
Missouri,Schuyler County,2003,2005,100
Missouri,Scotland County,1984,1984,100
Missouri,Scott County,17719,17748,100
Missouri,Shannon County,3906,4133,100
Missouri,Shelby County,3350,3424,100
Missouri,Stoddard County,13426,13426,100
Missouri,Stone County,18483,18520,100
Missouri,Sullivan County,2471,2471,100
Missouri,Taney County,26288,26269,100
Missouri,Texas County,11315,11519,95
Missouri,Vernon County,9185,9185,100
Missouri,Warren County,18375,18373,100
Missouri,Washington County,9976,9972,100
Missouri,Wayne County,5878,5878,100
Missouri,Webster County,18779,18779,100
Missouri,Worth County,1107,1107,100
Missouri,Wright County,8739,8739,100
Missouri,St. Louis city,133867,134372,100
Montana,Beaverhead County,5661,5665,100
Montana,Big Horn County,4784,4794,100
Montana,Blaine County,3117,3135,100
Montana,Broadwater County,4097,4110,100
Montana,Carbon County,7101,7101,100
Montana,Carter County,864,864,100
Montana,Cascade County,39885,40039,100
Montana,Chouteau County,2974,2992,100
Montana,Custer County,5883,5883,100
Montana,Daniels County,1014,1030,100
Montana,Dawson County,4837,4837,100
Montana,Deer Lodge County,4891,4891,100
Montana,Fallon County,1575,1576,100
Montana,Fergus County,6531,6534,100
Montana,Flathead County,60258,60258,100
Montana,Gallatin County,71507,71507,100
Montana,Garfield County,813,813,100
Montana,Glacier County,5639,5719,100
Montana,Golden Valley County,503,504,100
Montana,Granite County,2102,2102,100
Montana,Hill County,7182,7223,100
Montana,Jefferson County,8191,8191,100
Montana,Judith Basin County,1344,1348,100
Montana,Lake County,16626,16628,100
Montana,Lewis and Clark County,42485,42509,100
Montana,Liberty County,1083,1088,100
Montana,Lincoln County,11747,11747,100
Montana,McCone County,1128,1128,100
Montana,Madison County,6113,6118,100
Montana,Meagher County,1110,1118,100
Montana,Mineral County,2563,2563,100
Montana,Missoula County,71986,71986,100
Montana,Musselshell County,2881,2881,100
Montana,Park County,11618,11618,100
Montana,Petroleum County,351,351,100
Montana,Phillips County,2386,2386,100
Montana,Pondera County,2995,3005,100
Montana,Powder River County,1136,1137,100
Montana,Powell County,3195,3195,100
Montana,Prairie County,744,747,100
Montana,Ravalli County,28507,28574,100
Montana,Richland County,5798,5798,100
Montana,Roosevelt County,4028,4033,100
Montana,Rosebud County,3784,3784,100
Montana,Sanders County,7652,7652,100
Montana,Sheridan County,2030,2030,100
Montana,Silver Bow County,18827,18827,100
Montana,Stillwater County,5741,5744,100
Montana,Sweet Grass County,2446,2459,100
Montana,Teton County,3695,3706,100
Montana,Toole County,2123,2123,100
Montana,Treasure County,460,464,100
Montana,Valley County,4272,4272,100
Montana,Wheatland County,1068,1068,100
Montana,Wibaux County,598,598,100
Montana,Yellowstone County,83821,84109,100
Nebraska,Adams County,14653,14602,100
Nebraska,Antelope County,3583,3583,100
Nebraska,Arthur County,285,284,100
Nebraska,Banner County,411,410,100
Nebraska,Blaine County,317,317,100
Nebraska,Boone County,3226,3217,100
Nebraska,Box Butte County,5200,5181,100
Nebraska,Boyd County,1155,1153,100
Nebraska,Brown County,1684,1679,100
Nebraska,Buffalo County,23711,23589,100
Nebraska,Burt County,3739,3731,100
Nebraska,Butler County,4518,4498,100
Nebraska,Cass County,15326,15284,100
Nebraska,Cedar County,5015,4996,100
Nebraska,Chase County,2000,2043,95
Nebraska,Cherry County,3269,3265,100
Nebraska,Cheyenne County,4776,4765,100
Nebraska,Clay County,3570,3558,100
Nebraska,Colfax County,3726,3726,100
Nebraska,Cuming County,4459,4451,100
Nebraska,Custer County,6010,5993,100
Nebraska,Dakota County,6817,6794,100
Nebraska,Dawes County,4151,4121,100
Nebraska,Dawson County,9191,9178,100
Nebraska,Deuel County,1034,1032,100
Nebraska,Dixon County,3094,3083,100
Nebraska,Dodge County,16938,16876,100
Nebraska,Douglas County,276540,274951,100
Nebraska,Dundy County,1003,999,100
Nebraska,Fillmore County,3148,3134,100
Nebraska,Franklin County,1728,1724,100
Nebraska,Frontier County,1446,1440,100
Nebraska,Furnas County,2602,2601,100
Nebraska,Gage County,11119,11068,100
Nebraska,Garden County,1200,1195,100
Nebraska,Garfield County,1076,1075,100
Nebraska,Gosper County,1121,1118,100
Nebraska,Grant County,402,402,100
Nebraska,Greeley County,1259,1258,100
Nebraska,Hall County,24450,24374,100
Nebraska,Hamilton County,5566,5533,100
Nebraska,Harlan County,1934,1928,100
Nebraska,Hayes County,536,534,100
Nebraska,Hitchcock County,1470,1469,100
Nebraska,Holt County,5550,5537,100
Nebraska,Hooker County,442,442,100
Nebraska,Howard County,3511,3501,100
Nebraska,Jefferson County,3730,3716,100
Nebraska,Johnson County,2233,2229,100
Nebraska,Kearney County,3617,3604,100
Nebraska,Keith County,4369,4364,100
Nebraska,Keya Paha County,530,529,100
Nebraska,Kimball County,1877,1874,100
Nebraska,Knox County,4708,4697,100
Nebraska,Lancaster County,157215,156091,100
