state,county,current_votes,total_votes,percent
Massachusetts,Douglas,5475,5534,100
Massachusetts,Dudley,6007,6092,100
Massachusetts,East Brookfield,1346,1365,100
Massachusetts,Fitchburg,16261,16509,100
Massachusetts,Gardner,9279,9444,100
Massachusetts,Grafton,11322,11453,100
Massachusetts,Hardwick,1507,1529,100
Massachusetts,Harvard,4083,4129,100
Massachusetts,Holden,12500,12654,100
Massachusetts,Hopedale,3727,3775,100
Massachusetts,Hubbardston,2852,2927,100
Massachusetts,Lancaster,4293,4354,100
Massachusetts,Leicester,6312,6415,100
Massachusetts,Leominster,21150,21766,95
Massachusetts,Lunenburg,7093,7192,100
Massachusetts,Mendon,3908,3944,100
Massachusetts,Milford,14314,14580,100
Massachusetts,Millbury,8005,8162,100
Massachusetts,Millville,1812,1848,100
Massachusetts,New Braintree,658,671,100
Massachusetts,Northborough,9565,9687,100
Massachusetts,Northbridge,9066,9228,100
Massachusetts,North Brookfield,2687,2715,100
Massachusetts,Oakham,1238,1257,100
Massachusetts,Oxford,7465,7574,100
Massachusetts,Paxton,2914,2962,100
Massachusetts,Petersham,859,872,100
Massachusetts,Phillipston,1078,1094,100
Massachusetts,Princeton,2531,2575,100
Massachusetts,Royalston,771,787,100
Massachusetts,Rutland,5590,5675,100
Massachusetts,Shrewsbury,20888,21131,100
Massachusetts,Southborough,6608,6665,100
Massachusetts,Southbridge,7067,7261,100
Massachusetts,Spencer,6367,6412,100
Massachusetts,Sterling,5354,5451,100
Massachusetts,Sturbridge,6047,6093,100
Massachusetts,Sutton,6204,6156,95
Massachusetts,Templeton,4409,4495,100
Massachusetts,Upton,5232,5300,100
Massachusetts,Uxbridge,8595,8727,100
Massachusetts,Warren,2555,2599,100
Massachusetts,Webster,8181,8298,100
Massachusetts,Westborough,10502,10636,100
Massachusetts,West Boylston,4754,4802,100
Massachusetts,West Brookfield,2269,2327,100
Massachusetts,Westminster,5241,5294,100
Massachusetts,Winchendon,5078,5152,100
Massachusetts,Worcester,69857,71370,100
Michigan,Alcona County,6997,7064,100
Michigan,Alger County,5082,5128,100
Michigan,Allegan County,66443,67094,100
Michigan,Alpena County,16771,16969,100
Michigan,Antrim County,15877,15949,100
Michigan,Arenac County,8712,8831,100
Michigan,Baraga County,4000,4038,100
Michigan,Barry County,35570,35905,100
Michigan,Bay County,59472,60255,100
Michigan,Benzie County,12169,12262,100
Michigan,Berrien County,81119,82391,100
Michigan,Branch County,20280,20536,100
Michigan,Calhoun County,65556,66281,100
Michigan,Cass County,25851,26216,100
Michigan,Charlevoix County,16888,17000,100
Michigan,Cheboygan County,15734,15868,100
Michigan,Chippewa County,17489,17642,100
Michigan,Clare County,16108,16281,100
Michigan,Clinton County,47415,47927,100
Michigan,Crawford County,7780,7861,100
Michigan,Delta County,20917,21151,100
Michigan,Dickinson County,14486,14589,100
Michigan,Eaton County,63587,64327,100
Michigan,Emmet County,22022,22177,100
Michigan,Genesee County,219110,221360,100
Michigan,Gladwin County,14364,14603,100
Michigan,Gogebic County,8132,8266,100
Michigan,Grand Traverse County,59840,60236,100
Michigan,Gratiot County,18948,19127,100
Michigan,Hillsdale County,22942,23302,100
Michigan,Houghton County,18350,18501,100
Michigan,Huron County,17976,18437,100
Michigan,Ingham County,143557,144550,100
Michigan,Ionia County,31762,32209,100
Michigan,Iosco County,15135,15363,100
Michigan,Iron County,6719,6789,100
Michigan,Isabella County,29085,29421,100
Michigan,Jackson County,79681,80861,100
Michigan,Kalamazoo County,142214,143414,100
Michigan,Kalkaska County,10513,10631,100
Michigan,Kent County,358677,361048,100
Michigan,Keweenaw County,1535,1557,100
Michigan,Lake County,6224,6323,100
Michigan,Lapeer County,51937,52650,100
Michigan,Leelanau County,16835,16900,100
Michigan,Lenawee County,52517,53375,100
Michigan,Livingston County,125717,127197,100
Michigan,Luce County,2975,3001,100
Michigan,Mackinac County,6985,7015,100
Michigan,Macomb County,486477,494256,100
Michigan,Manistee County,14563,14655,100
Michigan,Marquette County,37178,37462,100
Michigan,Mason County,17158,17254,100
Michigan,Mecosta County,20856,21049,100
Michigan,Menominee County,12264,12607,100
Michigan,Midland County,48649,49088,100
Michigan,Missaukee County,8707,8755,100
Michigan,Monroe County,85232,87148,100
Michigan,Montcalm County,31628,32100,100
Michigan,Montmorency County,5805,5859,100
Michigan,Muskegon County,91053,92444,100
Michigan,Newaygo County,26896,27161,100
Michigan,Oakland County,763593,770351,100
Michigan,Oceana County,13920,14062,100
Michigan,Ogemaw County,11748,11907,100
Michigan,Ontonagon County,3754,3804,100
Michigan,Osceola County,12223,12329,100
Michigan,Oscoda County,4832,4874,100
Michigan,Otsego County,14630,14757,100
Michigan,Ottawa County,167700,168713,100
Michigan,Presque Isle County,8294,8344,100
Michigan,Roscommon County,14889,15018,100
Michigan,Saginaw County,102324,103349,100
Michigan,St. Clair County,90534,92064,100
Michigan,St. Joseph County,27581,27936,100
Michigan,Sanilac County,22213,22446,100
Michigan,Schoolcraft County,4672,4745,100
Michigan,Shiawassee County,38725,39224,100
Michigan,Tuscola County,29137,29445,100
Michigan,Van Buren County,38699,39066,100
Michigan,Washtenaw County,214788,216418,100
Michigan,Wayne County,862819,872469,100
Michigan,Wexford County,18112,18265,100
Minnesota,Aitkin County,9840,10025,100
Minnesota,Anoka County,206686,211132,100
Minnesota,Becker County,19010,19025,99
Minnesota,Beltrami County,23823,25461,94
Minnesota,Benton County,21754,22088,95
Minnesota,Big Stone County,2945,2987,95
Minnesota,Blue Earth County,35285,39485,89
Minnesota,Brown County,14458,14847,95
Minnesota,Carlton County,19936,20361,98
Minnesota,Carver County,65459,65382,99
Minnesota,Cass County,18089,17708,95
Minnesota,Chippewa County,6525,6655,95
Minnesota,Chisago County,33746,33288,95
Minnesota,Clay County,31508,34102,92
Minnesota,Clearwater County,4613,4556,95
Minnesota,Cook County,3712,3644,95
Minnesota,Cottonwood County,5991,6440,93
Minnesota,Crow Wing County,39562,39471,95
Minnesota,Dakota County,257991,268470,95
Minnesota,Dodge County,11991,11733,95
Minnesota,Douglas County,23768,25271,94
Minnesota,Faribault County,7747,8223,94
Minnesota,Fillmore County,11966,12174,95
Minnesota,Freeborn County,16531,17800,93
Minnesota,Goodhue County,28332,29832,95
Minnesota,Grant County,3595,3728,95
Minnesota,Hennepin County,741295,788773,94
Minnesota,Houston County,11199,11678,95
Minnesota,Hubbard County,12798,13346,95
Minnesota,Isanti County,23804,22477,95
Minnesota,Itasca County,26223,25925,99
Minnesota,Jackson County,5706,6039,94
Minnesota,Kanabec County,9031,8745,95
Minnesota,Kandiyohi County,22968,23977,95
Minnesota,Kittson County,2596,2627,99
Minnesota,Koochiching County,6745,6879,95
Minnesota,Lac qui Parle County,3982,4266,93
Minnesota,Lake County,7116,7885,90
Minnesota,Lake of the Woods County,2353,2407,95
Minnesota,Le Sueur County,16492,16486,95
Minnesota,Lincoln County,3079,3343,92
Minnesota,Lyon County,12728,12877,99
Minnesota,McLeod County,20605,20114,95
Minnesota,Mahnomen County,2263,2302,98
Minnesota,Marshall County,5005,5171,95
Minnesota,Martin County,10868,11686,93
Minnesota,Meeker County,13349,13136,95
Minnesota,Mille Lacs County,14333,462,99
Minnesota,Morrison County,19139,18838,95
Minnesota,Mower County,18852,20341,93
Minnesota,Murray County,4802,5103,94
Minnesota,Nicollet County,18863,21211,89
Minnesota,Nobles County,8440,8708,97
Minnesota,Norman County,3355,3500,95
Minnesota,Olmsted County,88849,92950,95
Minnesota,Otter Tail County,35793,37700,95
Minnesota,Pennington County,7192,7181,95
Minnesota,Pine County,15711,14871,95
Minnesota,Pipestone County,4859,4930,99
Minnesota,Polk County,15289,16294,94
Minnesota,Pope County,6892,6959,95
Minnesota,Ramsey County,287667,322228,89
Minnesota,Red Lake County,2138,2022,99
Minnesota,Redwood County,8181,8274,99
Minnesota,Renville County,7939,8115,98
Minnesota,Rice County,35039,37634,93
Minnesota,Rock County,5139,5134,99
Minnesota,Roseau County,8306,8347,95
Minnesota,St. Louis County,117048,133513,88
Minnesota,Scott County,86460,87034,95
Minnesota,Sherburne County,54405,56008,95
Minnesota,Sibley County,8297,8326,95
Minnesota,Stearns County,83338,92327,90
Minnesota,Steele County,20586,22248,93
Minnesota,Stevens County,5013,5060,99
Minnesota,Swift County,5147,5441,95
Minnesota,Todd County,13051,12827,95
Minnesota,Traverse County,1826,1977,92
Minnesota,Wabasha County,12881,13030,95
Minnesota,Wadena County,7574,7416,95
Minnesota,Waseca County,10209,10383,98
Minnesota,Washington County,163446,167313,95
Minnesota,Watonwan County,5091,5470,93
Minnesota,Wilkin County,3357,3544,95
Minnesota,Winona County,26370,31439,84
Minnesota,Wright County,80601,80757,95
Minnesota,Yellow Medicine County,5449,5773,94
Mississippi,Adams County,13758,12268,99
Mississippi,Alcorn County,15644,15811,100
Mississippi,Amite County,7172,7207,100
Mississippi,Attala County,8825,8832,100
Mississippi,Benton County,4282,4292,100
Mississippi,Bolivar County,13751,13755,100
Mississippi,Calhoun County,6593,6595,100
Mississippi,Carroll County,5723,5874,95
Mississippi,Chickasaw County,8160,8160,100
Mississippi,Choctaw County,4209,4225,100
Mississippi,Claiborne County,4489,4489,100
Mississippi,Clarke County,8348,8348,100
Mississippi,Clay County,10296,10296,100
Mississippi,Coahoma County,8517,8660,100
Mississippi,Copiah County,12915,12915,100
Mississippi,Covington County,9382,9382,100
Mississippi,DeSoto County,76109,76248,100
Mississippi,Forrest County,31676,31726,100
Mississippi,Franklin County,4464,4464,100
Mississippi,George County,10922,11064,100
Mississippi,Greene County,5726,5816,100
Mississippi,Grenada County,10935,11112,95
Mississippi,Hancock County,20761,20957,100
Mississippi,Harrison County,75776,75865,100
Mississippi,Hinds County,100076,117140,85
Mississippi,Holmes County,8064,6542,99
Mississippi,Humphreys County,4188,4189,100
Mississippi,Issaquena County,682,682,100
Mississippi,Itawamba County,10761,10826,100
Mississippi,Jackson County,54329,54623,100
Mississippi,Jasper County,8754,8754,100
Mississippi,Jefferson County,3916,3916,100
Mississippi,Jefferson Davis County,6202,6213,100
Mississippi,Jones County,29980,30091,100
Mississippi,Kemper County,4726,4732,100
Mississippi,Lafayette County,23365,23481,100
Mississippi,Lamar County,28469,28526,100
Mississippi,Lauderdale County,31137,31266,100
Mississippi,Lawrence County,6600,6547,99
Mississippi,Leake County,9209,9209,100
Mississippi,Lee County,36899,38837,95
Mississippi,Leflore County,10907,8181,99
Mississippi,Lincoln County,16810,16818,100
Mississippi,Lowndes County,27237,27273,100
Mississippi,Madison County,56273,56335,100
Mississippi,Marion County,12191,12194,100
Mississippi,Marshall County,15708,15830,100
Mississippi,Monroe County,17280,17280,100
Mississippi,Montgomery County,5091,5091,100
Mississippi,Neshoba County,11640,11720,100
Mississippi,Newton County,10129,10189,100
Mississippi,Noxubee County,5337,5341,100
Mississippi,Oktibbeha County,19781,19812,100
Mississippi,Panola County,15610,15635,100
Mississippi,Pearl River County,23669,24056,100
Mississippi,Perry County,5902,5922,100
Mississippi,Pike County,17362,17362,100
Mississippi,Pontotoc County,14317,14377,100
Mississippi,Prentiss County,10605,10588,100
Mississippi,Quitman County,3238,3238,100
Mississippi,Rankin County,70481,70655,100
Mississippi,Scott County,10734,10744,100
Mississippi,Sharkey County,2181,2183,100
Mississippi,Simpson County,11825,11825,100
Mississippi,Smith County,8309,8327,100
Mississippi,Stone County,7858,7878,100
Mississippi,Sunflower County,9685,9685,100
Mississippi,Tallahatchie County,5690,5691,100
Mississippi,Tate County,13032,13101,100
Mississippi,Tippah County,10034,10102,100
Mississippi,Tishomingo County,9073,9147,100
Mississippi,Tunica County,3573,3573,100
Mississippi,Union County,12656,12683,100
Mississippi,Walthall County,7088,7402,95
Mississippi,Warren County,21012,21056,100
Mississippi,Washington County,18164,16820,95
Mississippi,Wayne County,10087,10087,100
Mississippi,Webster County,5384,5402,100
Mississippi,Wilkinson County,4078,4130,100
Mississippi,Winston County,9266,9266,100
Mississippi,Yalobusha County,6512,6538,100
Mississippi,Yazoo County,10438,10441,100
Montana,Beaverhead County,5665,5665,100
Montana,Big Horn County,4793,4794,100
Montana,Blaine County,3135,3135,100
Montana,Broadwater County,4110,4110,100
Montana,Carbon County,6995,7101,100
Montana,Carter County,861,864,100
Montana,Cascade County,40039,40039,100
Montana,Chouteau County,2992,2992,100
Montana,Custer County,5860,5883,100
Montana,Daniels County,1030,1030,100
Montana,Dawson County,4823,4837,100
Montana,Deer Lodge County,4882,4891,100
Montana,Fallon County,1576,1576,100
Montana,Fergus County,6534,6534,100
Montana,Flathead County,60041,60258,100
Montana,Gallatin County,71369,71507,100
Montana,Garfield County,809,813,100
Montana,Glacier County,5719,5719,100
Montana,Golden Valley County,504,504,100
Montana,Granite County,2101,2102,100
Montana,Hill County,7223,7223,100
Montana,Jefferson County,8173,8191,100
Montana,Judith Basin County,1348,1348,100
Montana,Lake County,16628,16628,100
Montana,Lewis and Clark County,42509,42509,100
Montana,Liberty County,1088,1088,100
Montana,Lincoln County,11718,11747,100
Montana,McCone County,1123,1128,100
Montana,Madison County,6118,6118,100
Montana,Meagher County,1118,1118,100
Montana,Mineral County,2551,2563,100
Montana,Missoula County,71797,71986,100
Montana,Musselshell County,2879,2881,100
Montana,Park County,11607,11618,100
Montana,Petroleum County,351,351,100
Montana,Phillips County,2378,2386,100
Montana,Pondera County,3005,3005,100
Montana,Powder River County,1137,1137,100
Montana,Powell County,3176,3195,100
Montana,Prairie County,747,747,100
Montana,Ravalli County,28574,28574,100
Montana,Richland County,5791,5798,100
Montana,Roosevelt County,4033,4033,100
Montana,Rosebud County,3774,3784,100
Montana,Sanders County,7586,7652,100
Montana,Sheridan County,2024,2030,100
Montana,Silver Bow County,18824,18827,100
Montana,Stillwater County,5744,5744,100
Montana,Sweet Grass County,2459,2459,100
Montana,Teton County,3706,3706,100
Montana,Toole County,2123,2123,100
Montana,Treasure County,464,464,100
Montana,Valley County,4259,4272,100
Montana,Wheatland County,1059,1068,100
Montana,Wibaux County,596,598,100
Montana,Yellowstone County,84109,84109,100
Nebraska,Adams County,14920,14602,100
Nebraska,Antelope County,3579,3583,100
Nebraska,Arthur County,291,284,100
Nebraska,Banner County,418,410,100
Nebraska,Blaine County,327,317,100
Nebraska,Boone County,3163,3217,100
Nebraska,Box Butte County,5382,5181,100
Nebraska,Boyd County,1122,1153,100
Nebraska,Brown County,1712,1679,100
Nebraska,Buffalo County,24570,23589,100
Nebraska,Burt County,3761,3731,100
Nebraska,Butler County,4567,4498,100
Nebraska,Cass County,15666,15284,100
Nebraska,Cedar County,5037,4996,100
Nebraska,Chase County,2009,2043,95
Nebraska,Cherry County,3231,3265,100
Nebraska,Cheyenne County,4890,4765,100
Nebraska,Clay County,3631,3558,100
Nebraska,Colfax County,3771,3726,100
Nebraska,Cuming County,4539,4451,100
Nebraska,Custer County,6120,5993,100
Nebraska,Dakota County,6753,6794,100
Nebraska,Dawes County,4255,4121,100
Nebraska,Dawson County,9375,9178,100
Nebraska,Deuel County,1070,1032,100
Nebraska,Dixon County,3166,3083,100
Nebraska,Dodge County,17525,16876,100
Nebraska,Douglas County,283620,274951,100
Nebraska,Dundy County,1016,999,100
Nebraska,Fillmore County,3233,3134,100
Nebraska,Franklin County,1751,1724,100
Nebraska,Frontier County,1471,1440,100
Nebraska,Furnas County,2696,2601,100
Nebraska,Gage County,11444,11068,100
Nebraska,Garden County,1214,1195,100
Nebraska,Garfield County,1067,1075,100
Nebraska,Gosper County,1146,1118,100
Nebraska,Grant County,389,402,100
Nebraska,Greeley County,1226,1258,100
Nebraska,Hall County,25042,24374,100
Nebraska,Hamilton County,5659,5533,100
Nebraska,Harlan County,1970,1928,100
Nebraska,Hayes County,535,534,100
Nebraska,Hitchcock County,1551,1469,100
Nebraska,Holt County,5575,5537,100
Nebraska,Hooker County,435,442,100
Nebraska,Howard County,3572,3501,100
Nebraska,Jefferson County,3856,3716,100
Nebraska,Johnson County,2284,2229,100
Nebraska,Kearney County,3713,3604,100
Nebraska,Keith County,4485,4364,100
Nebraska,Keya Paha County,537,529,100
Nebraska,Kimball County,1935,1874,100
Nebraska,Knox County,4689,4697,100
Nebraska,Lancaster County,160992,156091,100
Nebraska,Lincoln County,17835,17107,100
Nebraska,Logan County,450,450,100
Nebraska,Loup County,458,454,100
Nebraska,McPherson County,312,302,100
Nebraska,Madison County,16174,15765,100
Nebraska,Merrick County,4329,4282,100
Nebraska,Morrill County,2650,2558,100
Nebraska,Nance County,1803,1828,100
Nebraska,Nemaha County,3532,3423,100
Nebraska,Nuckolls County,2352,2303,100
Nebraska,Otoe County,8575,8315,100
Nebraska,Pawnee County,1447,1429,100
Nebraska,Perkins County,1557,1544,100
Nebraska,Phelps County,5089,5009,100
Nebraska,Pierce County,4063,4006,100
Nebraska,Platte County,15901,15673,100
Nebraska,Polk County,2932,2879,100
Nebraska,Red Willow County,5634,5452,100
Nebraska,Richardson County,4137,4126,100
Nebraska,Rock County,838,841,100
Nebraska,Saline County,5956,5770,100
Nebraska,Sarpy County,99386,96193,100
Nebraska,Saunders County,13143,12735,100
Nebraska,Scotts Bluff County,16044,15469,100
Nebraska,Seward County,9379,9142,100
Nebraska,Sheridan County,2763,2672,100
Nebraska,Sherman County,1752,1698,100
Nebraska,Sioux County,748,729,100
Nebraska,Stanton County,3211,3165,100
Nebraska,Thayer County,3014,2980,100
Nebraska,Thomas County,411,427,100
Nebraska,Thurston County,2305,2325,100
Nebraska,Valley County,2375,2340,100
Nebraska,Washington County,12806,12413,100
Nebraska,Wayne County,4323,4200,100
Nebraska,Webster County,1883,1876,100
Nebraska,Wheeler County,511,502,100
Nebraska,York County,7308,7143,100
New Hampshire,Alton,3882,3903,100
New Hampshire,Barnstead,2912,2922,100
New Hampshire,Belmont,4001,4052,100
New Hampshire,Center Harbor,788,792,100
New Hampshire,Gilford,5259,5313,100
New Hampshire,Gilmanton,2483,2500,100
New Hampshire,Laconia,8794,8955,100
New Hampshire,Meredith,4371,4407,100
New Hampshire,New Hampton,1526,1539,100
New Hampshire,Sanbornton,2030,2045,100
New Hampshire,Tilton,1997,2025,100
New Hampshire,Albany,445,449,100
New Hampshire,Bartlett,2147,2170,100
New Hampshire,Brookfield,541,545,100
New Hampshire,Chatham,237,244,100
New Hampshire,Conway,5882,5966,100
New Hampshire,Eaton,307,309,100
New Hampshire,Effingham,922,927,95
New Hampshire,Freedom,1079,1090,100
New Hampshire,Harts Location,42,43,100
New Hampshire,Jackson,787,760,95
New Hampshire,Madison,1701,1703,100
New Hampshire,Moultonborough,3638,3664,100
New Hampshire,Ossipee,2451,2519,100
New Hampshire,Sandwich,1139,1143,100
New Hampshire,Tamworth,1764,1768,100
New Hampshire,Tuftonboro,1884,1900,100
New Hampshire,Wakefield,3235,3292,100
New Hampshire,Wolfeboro,4745,4777,100
New Hampshire,Alstead,1179,1100,95
New Hampshire,Chesterfield,2328,2392,100
New Hampshire,Dublin,1099,1109,100
New Hampshire,Fitzwilliam,1347,1367,100
New Hampshire,Gilsum,506,516,100
New Hampshire,Harrisville,756,760,100
New Hampshire,Hinsdale,1857,1915,100
New Hampshire,Jaffrey,2999,3018,100
New Hampshire,Keene,12703,12929,100
New Hampshire,Marlborough,1262,1273,100
New Hampshire,Marlow,487,496,100
New Hampshire,Nelson,451,451,100
New Hampshire,Richmond,699,719,100
New Hampshire,Rindge,3616,3782,95
New Hampshire,Roxbury,139,144,100
New Hampshire,Stoddard,879,919,100
New Hampshire,Sullivan,402,412,100
New Hampshire,Surry,550,563,100
New Hampshire,Swanzey,3798,3830,100
New Hampshire,Troy,1090,1117,100
New Hampshire,Walpole,2334,2347,100
New Hampshire,Westmoreland,1120,1133,100
New Hampshire,Winchester,1972,2019,100
New Hampshire,Berlin,4033,4065,100
New Hampshire,Carroll,536,538,100
New Hampshire,Clarksville,179,183,100
New Hampshire,Colebrook,1050,1074,100
New Hampshire,Columbia,354,364,100
New Hampshire,Dalton,536,536,100
New Hampshire,Dixville,5,5,100
New Hampshire,Dummer,182,184,100
New Hampshire,Errol,219,223,100
New Hampshire,Gorham,1667,1672,99
New Hampshire,Jefferson,649,662,100
New Hampshire,Lancaster,1713,1735,100
New Hampshire,Milan,795,795,100
New Hampshire,Millsfield,22,22,100
New Hampshire,Northumberland,1035,1056,100
New Hampshire,Pittsburg,535,545,100
New Hampshire,Randolph,275,277,100
New Hampshire,Shelburne,249,254,100
New Hampshire,Stark,290,295,100
New Hampshire,Stewartstown,396,413,100
New Hampshire,Stratford,299,300,100
New Hampshire,Wentworth's Location,18,20,100
New Hampshire,Whitefield,1310,1321,100
New Hampshire,Alexandria,1070,1080,100
New Hampshire,Ashland,1199,1218,100
New Hampshire,Bath,612,623,100
New Hampshire,Benton,231,235,100
New Hampshire,Bethlehem,1667,1671,100
New Hampshire,Bridgewater,861,861,100
New Hampshire,Bristol,1851,1871,100
New Hampshire,Campton,2117,2129,100
New Hampshire,Canaan,2059,2086,100
New Hampshire,Dorchester,233,233,100
New Hampshire,Easton,231,234,100
New Hampshire,Ellsworth,76,78,100
New Hampshire,Enfield,2741,2765,100
New Hampshire,Franconia,712,806,100
New Hampshire,Grafton,775,784,100
New Hampshire,Groton,369,358,95
New Hampshire,Hanover,7025,8521,82
New Hampshire,Haverhill,2123,2144,100
New Hampshire,Hebron,522,523,100
New Hampshire,Holderness,1483,1483,100
New Hampshire,Landaff,269,285,100
New Hampshire,Lebanon,7906,7949,100
New Hampshire,Lincoln,912,923,100
New Hampshire,Lisbon,783,797,100
New Hampshire,Littleton,3109,3115,100
New Hampshire,Lyman,379,385,100
New Hampshire,Lyme,1296,1305,100
New Hampshire,Monroe,519,544,100
New Hampshire,Orange,192,196,100
New Hampshire,Orford,821,823,100
New Hampshire,Piermont,441,441,100
New Hampshire,Plymouth,3334,3415,100
New Hampshire,Rumney,943,956,100
New Hampshire,Sugar Hill,484,485,100
New Hampshire,Thornton,1713,1731,100
New Hampshire,Warren,468,478,100
New Hampshire,Waterville,372,374,100
New Hampshire,Wentworth,611,620,100
New Hampshire,Woodstock,845,858,100
New Hampshire,Amherst,8114,8137,100
New Hampshire,Antrim,1563,1584,100
New Hampshire,Bedford,14676,14739,100
New Hampshire,Bennington,816,837,100
New Hampshire,Brookline,3619,3628,100
New Hampshire,Deering,1136,1158,100
New Hampshire,Francestown,1146,1152,100
New Hampshire,Goffstown,10104,10196,100
New Hampshire,Greenfield,1007,1010,100
New Hampshire,Greenville,1044,1054,100
New Hampshire,Hancock,794,1298,100
New Hampshire,Hillsborough,3237,3276,100
New Hampshire,Hollis,5805,5825,100
New Hampshire,Hudson,14398,14641,100
New Hampshire,Litchfield,5340,5410,100
New Hampshire,Lyndeborough,1121,1138,100
New Hampshire,Manchester,52168,52606,100
New Hampshire,Mason,935,949,100
New Hampshire,Merrimack,16557,16697,100
New Hampshire,Milford,9092,9092,100
New Hampshire,Mont Vernon,1772,1778,100
New Hampshire,Nashua,44543,45281,100
New Hampshire,New Boston,3899,3934,100
New Hampshire,New Ipswich,3106,3123,100
New Hampshire,Pelham,8682,8854,100
New Hampshire,Peterborough,4391,4400,100
New Hampshire,Sharon,271,273,100
New Hampshire,Temple,955,961,100
New Hampshire,Weare,5474,5538,100
New Hampshire,Wilton,2451,2473,100
New Hampshire,Windsor,128,129,100
New Hampshire,Allenstown,2292,2325,100
New Hampshire,Andover,1571,1595,100
New Hampshire,Boscawen,2010,2040,100
New Hampshire,Bow,5495,5512,100
New Hampshire,Bradford,1058,1062,95
New Hampshire,Canterbury,1746,1754,100
New Hampshire,Chichester,1753,1753,100
New Hampshire,Concord,23622,23875,100
New Hampshire,Danbury,722,725,100
New Hampshire,Dunbarton,2019,2030,100
New Hampshire,Epsom,2888,2927,100
New Hampshire,Franklin,4085,4178,100
New Hampshire,Henniker,2680,2711,100
New Hampshire,Hill,620,635,100
New Hampshire,Hooksett,8525,8585,100
New Hampshire,Hopkinton,4158,4163,100
New Hampshire,Loudon,3709,3725,100
New Hampshire,Newbury,1661,1667,100
New Hampshire,New London,3146,3194,100
New Hampshire,Northfield,2589,2628,100
New Hampshire,Pembroke,4302,4325,100
New Hampshire,Pittsfield,2066,2095,100
New Hampshire,Salisbury,910,925,100
New Hampshire,Sutton,1348,1351,100
New Hampshire,Warner,1921,1931,100
New Hampshire,Webster,1226,1241,100
New Hampshire,Wilmot,958,958,100
New Hampshire,Atkinson,5061,5104,100
New Hampshire,Auburn,3918,3930,100
New Hampshire,Brentwood,2893,2914,100
New Hampshire,Candia,2754,2789,100
New Hampshire,Chester,3426,3469,100
New Hampshire,Danville,2758,2816,100
New Hampshire,Deerfield,3185,3221,100
New Hampshire,Derry,17663,17894,100
New Hampshire,East Kingston,1666,1692,100
New Hampshire,Epping,4407,4437,100
New Hampshire,Exeter,10245,10336,100
New Hampshire,Fremont,2803,2839,100
New Hampshire,Greenland,2912,2919,100
New Hampshire,Hampstead,5836,5897,100
New Hampshire,Hampton,11377,11502,100
New Hampshire,Hampton Falls,1705,1720,100
New Hampshire,Kensington,1536,1557,100
New Hampshire,Kingston,4051,4102,100
New Hampshire,Londonderry,15720,15873,100
New Hampshire,New Castle,910,918,100
New Hampshire,Newfields,1249,1255,100
New Hampshire,Newington,640,640,100
New Hampshire,Newmarket,5924,6004,100
New Hampshire,Newton,2950,2994,100
New Hampshire,North Hampton,3450,3484,100
New Hampshire,Northwood,2850,2881,100
New Hampshire,Nottingham,3483,3496,100
New Hampshire,Plaistow,4527,4617,100
New Hampshire,Portsmouth,14487,14701,100
New Hampshire,Raymond,5931,6000,100
New Hampshire,Rye,4403,4465,100
New Hampshire,Salem,17541,17841,100
New Hampshire,Sandown,3919,3975,100
New Hampshire,Seabrook,4846,4886,100
New Hampshire,South Hampton,634,652,100
New Hampshire,Stratham,5444,5485,100
New Hampshire,Windham,9782,9900,100
New Hampshire,Barrington,5989,6004,100
New Hampshire,Dover,19090,19229,100
New Hampshire,Durham,7577,7810,100
New Hampshire,Farmington,3388,3433,100
New Hampshire,Lee,2943,2976,100
New Hampshire,Madbury,1305,1312,100
New Hampshire,Middleton,1021,1042,100
New Hampshire,Milton,2507,2566,95
New Hampshire,New Durham,1849,1868,100
New Hampshire,Rochester,16668,16907,100
New Hampshire,Rollinsford,1728,1736,100
New Hampshire,Somersworth,6049,6071,100
New Hampshire,Strafford,2771,2802,100
New Hampshire,Acworth,549,569,100
New Hampshire,Charlestown,2460,2481,100
New Hampshire,Claremont,5782,5813,100
New Hampshire,Cornish,1099,1141,100
New Hampshire,Croydon,500,513,100
New Hampshire,Goshen,478,481,100
New Hampshire,Grantham,2431,2447,100
New Hampshire,Langdon,408,412,100
New Hampshire,Lempster,713,726,100
New Hampshire,Newport,3094,3138,100
New Hampshire,Plainfield,1663,1685,100
New Hampshire,Springfield,882,889,100
New Hampshire,Sunapee,2413,2431,100
New Hampshire,Unity,878,892,100
New Hampshire,Washington,795,797,100
New Jersey,Atlantic County,135774,140441,100
New Jersey,Bergen County,483623,497460,100
New Jersey,Burlington County,255732,262650,100
New Jersey,Camden County,261641,265599,100
New Jersey,Cape May County,55262,57933,100
New Jersey,Cumberland County,60779,62575,100
New Jersey,Essex County,335069,345311,100
New Jersey,Gloucester County,170114,173453,100
New Jersey,Hudson County,240223,250458,100
New Jersey,Hunterdon County,82867,84673,100
New Jersey,Mercer County,172679,177223,100
New Jersey,Middlesex County,366310,375692,100
New Jersey,Monmouth County,372398,378390,100
New Jersey,Morris County,291231,300917,100
New Jersey,Ocean County,329669,342746,100
New Jersey,Passaic County,218758,224330,100
New Jersey,Salem County,33587,34042,100
New Jersey,Somerset County,183966,186891,100
New Jersey,Sussex County,86508,88352,100
New Jersey,Union County,247768,254041,100
New Jersey,Warren County,59726,61057,100
New Mexico,Bernalillo County,315529,317590,100
